-10889044.3316,-106539402.1151,-182564715.1983,-180454437.9488,-266993423.8166,-319084133.1087,364421487.3774,-404495154.6183,-472441823.3603,752576335.5224
-11157888.2431,-65840594.2537,-89088816.4797,-122299053.4542,-168323780.4861,-226518158.533,-305624292.5458,-354394772.3497,-390133574.8913,-418590688.9382
-15198142.3955,-34225165.7655,-54236057.9456,-92871815.791,-144098650.9638,-192625481.8891,-245153718.5928,-297947798.4307,-352036768.8443,-403672865.5096
12415024.9900667,68868387.3781,108629863.207867,131875102.398,193138618.422167,246075924.510267,305066499.505333,352279241.799567,404870722.3653,524946629.990067
,,,,,,,,,
462.7591,61.1645,20.0684,7.622,-1.9329,-4.4256,-5.0939,-5.595,-6.8474,-6.5978
507.9061,68.4051,18.8241,5.1878,-1.8437,-5.3871,-6.3594,-6.8436,-7.3278,-7.852
475.6697,57.1663,12.0683,2.2496,-1.7957,-5.1584,-7.0105,-7.808,-7.7888,-7.8101
482.111633333333,62.2453,16.9869333333333,5.0198,1.85743333333333,4.99036666666667,6.1546,6.74886666666667,7.32133333333333,7.41996666666667
